,Host City,Host Country,Year,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal Type,Country
12374,Mexico,Mexico,1968,Gymnastics,Artistic G.,"KRAJCIROVA-NEMETHOVA, Mariana",TCH,Women,team competition,W,Silver,Czechoslovakia
12375,Mexico,Mexico,1968,Gymnastics,Artistic G.,"LISKOVA, Hana",TCH,Women,team competition,W,Silver,Czechoslovakia
12376,Mexico,Mexico,1968,Gymnastics,Artistic G.,"POSNEROVA-KUBICKOVA, Jana",TCH,Women,team competition,W,Silver,Czechoslovakia
12377,Mexico,Mexico,1968,Gymnastics,Artistic G.,"RIMNACOVA, Bohmila",TCH,Women,team competition,W,Silver,Czechoslovakia
12378,Mexico,Mexico,1968,Gymnastics,Artistic G.,"SKLENICKOVA, Miroslava",TCH,Women,team competition,W,Silver,Czechoslovakia
12379,Mexico,Mexico,1968,Gymnastics,Artistic G.,"VORONINA, Zinaida",URS,Women,uneven bars,W,Bronze,Soviet Union
12380,Mexico,Mexico,1968,Gymnastics,Artistic G.,"CASLAVSKA, Vera",TCH,Women,uneven bars,W,Gold,Czechoslovakia
12381,Mexico,Mexico,1968,Gymnastics,Artistic G.,"JANZ, Karin",GDR,Women,uneven bars,W,Silver,East Germany
12382,Mexico,Mexico,1968,Gymnastics,Artistic G.,"DIOMIDOV, Sergei",URS,Men,vault,M,Bronze,Soviet Union
12383,Mexico,Mexico,1968,Gymnastics,Artistic G.,"VORONIN, Mikhail",URS,Men,vault,M,Gold,Soviet Union
12384,Mexico,Mexico,1968,Gymnastics,Artistic G.,"ENDO, Yukio",JPN,Men,vault,M,Silver,Japan
12385,Mexico,Mexico,1968,Gymnastics,Artistic G.,"VORONINA, Zinaida",URS,Women,vault,W,Bronze,Soviet Union
12386,Mexico,Mexico,1968,Gymnastics,Artistic G.,"CASLAVSKA, Vera",TCH,Women,vault,W,Gold,Czechoslovakia
12387,Mexico,Mexico,1968,Gymnastics,Artistic G.,"ZUCHOLD, Erika",GDR,Women,vault,W,Silver,East Germany
12388,Mexico,Mexico,1968,Hockey,Hockey,"CHRISTY, Rajendra Absolem",IND,Men,hockey,M,Bronze,India
12389,Mexico,Mexico,1968,Hockey,Hockey,"PERUMAL, Krishnanurthy",IND,Men,hockey,M,Bronze,India
12390,Mexico,Mexico,1968,Hockey,Hockey,"PETER, John Victor",IND,Men,hockey,M,Bronze,India
12391,Mexico,Mexico,1968,Hockey,Hockey,"REHAMAN, Inamur",IND,Men,hockey,M,Bronze,India
12392,Mexico,Mexico,1968,Hockey,Hockey,"SAIT, Munir",IND,Men,hockey,M,Bronze,India
12393,Mexico,Mexico,1968,Hockey,Hockey,"SINGH, Ajitpal",IND,Men,hockey,M,Bronze,India
12394,Mexico,Mexico,1968,Hockey,Hockey,"SINGH, Balbir I",IND,Men,hockey,M,Bronze,India
12395,Mexico,Mexico,1968,Hockey,Hockey,"SINGH, Balbir II",IND,Men,hockey,M,Bronze,India
12396,Mexico,Mexico,1968,Hockey,Hockey,"SINGH, Balbir III",IND,Men,hockey,M,Bronze,India
12397,Mexico,Mexico,1968,Hockey,Hockey,"SINGH, Gurbux",IND,Men,hockey,M,Bronze,India
12398,Mexico,Mexico,1968,Hockey,Hockey,"SINGH, Harbinder",IND,Men,hockey,M,Bronze,India
12399,Mexico,Mexico,1968,Hockey,Hockey,"SINGH, Harmik",IND,Men,hockey,M,Bronze,India
12400,Mexico,Mexico,1968,Hockey,Hockey,"SINGH, Inder",IND,Men,hockey,M,Bronze,India
12401,Mexico,Mexico,1968,Hockey,Hockey,"SINGH, Prithipal",IND,Men,hockey,M,Bronze,India
12402,Mexico,Mexico,1968,Hockey,Hockey,"SINGH, Tarsem",IND,Men,hockey,M,Bronze,India
12403,Mexico,Mexico,1968,Hockey,Hockey,"ABDUL, Rashid III",PAK,Men,hockey,M,Gold,Pakistan
12404,Mexico,Mexico,1968,Hockey,Hockey,"BUTT, Jahangir Ahmad",PAK,Men,hockey,M,Gold,Pakistan
12405,Mexico,Mexico,1968,Hockey,Hockey,"DAR, Tanwir Ahmed",PAK,Men,hockey,M,Gold,Pakistan
12406,Mexico,Mexico,1968,Hockey,Hockey,"GULREZ, Akhtar",PAK,Men,hockey,M,Gold,Pakistan
12407,Mexico,Mexico,1968,Hockey,Hockey,"KHALID, Mahmud Hussain",PAK,Men,hockey,M,Gold,Pakistan
12408,Mexico,Mexico,1968,Hockey,Hockey,"MALIK, Muhammad Azam",PAK,Men,hockey,M,Gold,Pakistan
12409,Mexico,Mexico,1968,Hockey,Hockey,"MUHAMMAD, Ashfaq",PAK,Men,hockey,M,Gold,Pakistan
12410,Mexico,Mexico,1968,Hockey,Hockey,"NIAZI, Tariq",PAK,Men,hockey,M,Gold,Pakistan
12411,Mexico,Mexico,1968,Hockey,Hockey,"RIAZ, Ahmad",PAK,Men,hockey,M,Gold,Pakistan
12412,Mexico,Mexico,1968,Hockey,Hockey,"RIAZ, Ud Din",PAK,Men,hockey,M,Gold,Pakistan
12413,Mexico,Mexico,1968,Hockey,Hockey,"SAEED, Anwar",PAK,Men,hockey,M,Gold,Pakistan
12414,Mexico,Mexico,1968,Hockey,Hockey,"TARIQ, Aziz",PAK,Men,hockey,M,Gold,Pakistan
12415,Mexico,Mexico,1968,Hockey,Hockey,"ZAKIR, Hussain",PAK,Men,hockey,M,Gold,Pakistan
12416,Mexico,Mexico,1968,Hockey,Hockey,"DEARING, Paul",AUS,Men,hockey,M,Silver,Australia
12417,Mexico,Mexico,1968,Hockey,Hockey,"EVANS, Raymond",AUS,Men,hockey,M,Silver,Australia
12418,Mexico,Mexico,1968,Hockey,Hockey,"GLENCROSS, Brian",AUS,Men,hockey,M,Silver,Australia
12419,Mexico,Mexico,1968,Hockey,Hockey,"HAIGH, Robert",AUS,Men,hockey,M,Silver,Australia
12420,Mexico,Mexico,1968,Hockey,Hockey,"MARTIN, Donald",AUS,Men,hockey,M,Silver,Australia
12421,Mexico,Mexico,1968,Hockey,Hockey,"MASON, James",AUS,Men,hockey,M,Silver,Australia
12422,Mexico,Mexico,1968,Hockey,Hockey,"NILAN, Patrick",AUS,Men,hockey,M,Silver,Australia
12423,Mexico,Mexico,1968,Hockey,Hockey,"PEARCE, Eric Robert",AUS,Men,hockey,M,Silver,Australia
12424,Mexico,Mexico,1968,Hockey,Hockey,"PEARCE, Gordon Charles",AUS,Men,hockey,M,Silver,Australia
12425,Mexico,Mexico,1968,Hockey,Hockey,"PEARCE, Julian",AUS,Men,hockey,M,Silver,Australia
12426,Mexico,Mexico,1968,Hockey,Hockey,"PIPER, Desmond",AUS,Men,hockey,M,Silver,Australia
12427,Mexico,Mexico,1968,Hockey,Hockey,"QUINE, Fred",AUS,Men,hockey,M,Silver,Australia
12428,Mexico,Mexico,1968,Hockey,Hockey,"RILEY, Ronald",AUS,Men,hockey,M,Silver,Australia
12429,Mexico,Mexico,1968,Hockey,Hockey,"SMART, Donald",AUS,Men,hockey,M,Silver,Australia
12430,Mexico,Mexico,1968,Modern Pentathlon,Modern Pentath.,"LEDNEV, Pavel",URS,Men,Individual competition,M,Bronze,Soviet Union
12431,Mexico,Mexico,1968,Modern Pentathlon,Modern Pentath.,"FERM, Björn",SWE,Men,Individual competition,M,Gold,Sweden
12432,Mexico,Mexico,1968,Modern Pentathlon,Modern Pentath.,"BALCZO, Andras",HUN,Men,Individual competition,M,Silver,Hungary
12433,Mexico,Mexico,1968,Modern Pentathlon,Modern Pentath.,"GIUDICELLI, Jean-Pierre",FRA,Men,Team competition,M,Bronze,France
12434,Mexico,Mexico,1968,Modern Pentathlon,Modern Pentath.,"GUEGUEN, Raoul",FRA,Men,Team competition,M,Bronze,France
12435,Mexico,Mexico,1968,Modern Pentathlon,Modern Pentath.,"GUIGUET, Lucien",FRA,Men,Team competition,M,Bronze,France
12436,Mexico,Mexico,1968,Modern Pentathlon,Modern Pentath.,"BALCZO, Andras",HUN,Men,Team competition,M,Gold,Hungary
12437,Mexico,Mexico,1968,Modern Pentathlon,Modern Pentath.,"MONA, Istvan",HUN,Men,Team competition,M,Gold,Hungary
12438,Mexico,Mexico,1968,Modern Pentathlon,Modern Pentath.,"TÖRÖK, Ferenc",HUN,Men,Team competition,M,Gold,Hungary
12439,Mexico,Mexico,1968,Modern Pentathlon,Modern Pentath.,"LEDNEV, Pavel",URS,Men,Team competition,M,Silver,Soviet Union
12440,Mexico,Mexico,1968,Modern Pentathlon,Modern Pentath.,"ONISHENKO, Boris",URS,Men,Team competition,M,Silver,Soviet Union
12441,Mexico,Mexico,1968,Modern Pentathlon,Modern Pentath.,"SHAPARNIS, Stasis",URS,Men,Team competition,M,Silver,Soviet Union
12442,Mexico,Mexico,1968,Rowing,Rowing,"CHRISTIANSEN, Peter Fich",DEN,Men,coxless pair (2-),M,Bronze,Denmark
12443,Mexico,Mexico,1968,Rowing,Rowing,"LARSEN, Ib Ivan",DEN,Men,coxless pair (2-),M,Bronze,Denmark
12444,Mexico,Mexico,1968,Rowing,Rowing,"BOTHE, Heinz-Jürgen",GDR,Men,coxless pair (2-),M,Gold,East Germany
12445,Mexico,Mexico,1968,Rowing,Rowing,"LUCKE, Jörg",GDR,Men,coxless pair (2-),M,Gold,East Germany
12446,Mexico,Mexico,1968,Rowing,Rowing,"HOUGH, Lawrence Alan",USA,Men,coxless pair (2-),M,Silver,United States
12447,Mexico,Mexico,1968,Rowing,Rowing,"JOHNSON, Philip Anthony",USA,Men,coxless pair (2-),M,Silver,United States
12448,Mexico,Mexico,1968,Rowing,Rowing,"MAHER, William Patrick",USA,Men,double sculls (2x),M,Bronze,United States
12449,Mexico,Mexico,1968,Rowing,Rowing,"NUNN, John Hamann",USA,Men,double sculls (2x),M,Bronze,United States
12450,Mexico,Mexico,1968,Rowing,Rowing,"SASS, Anatoli",URS,Men,double sculls (2x),M,Gold,Soviet Union
12451,Mexico,Mexico,1968,Rowing,Rowing,"TIMOSHININ, Aleksandr",URS,Men,double sculls (2x),M,Gold,Soviet Union
12452,Mexico,Mexico,1968,Rowing,Rowing,"DROOG, Henricus Antonius",NED,Men,double sculls (2x),M,Silver,Netherlands
12453,Mexico,Mexico,1968,Rowing,Rowing,"VAN DIS, Leendert Frans",NED,Men,double sculls (2x),M,Silver,Netherlands
12454,Mexico,Mexico,1968,Rowing,Rowing,"BOGDANAVICHUS, Antanas",URS,Men,eight with coxswain (8+),M,Bronze,Soviet Union
12455,Mexico,Mexico,1968,Rowing,Rowing,"BRIEDIS, Vitautas Julius",URS,Men,eight with coxswain (8+),M,Bronze,Soviet Union
12456,Mexico,Mexico,1968,Rowing,Rowing,"KRAVCHUK, Valentin",URS,Men,eight with coxswain (8+),M,Bronze,Soviet Union
12457,Mexico,Mexico,1968,Rowing,Rowing,"LORENTSON, Yuri",URS,Men,eight with coxswain (8+),M,Bronze,Soviet Union
12458,Mexico,Mexico,1968,Rowing,Rowing,"MARTISHKIN, Aleksandr",URS,Men,eight with coxswain (8+),M,Bronze,Soviet Union
12459,Mexico,Mexico,1968,Rowing,Rowing,"STERLIK, Vladimir",URS,Men,eight with coxswain (8+),M,Bronze,Soviet Union
12460,Mexico,Mexico,1968,Rowing,Rowing,"SUSLIN, Viktor",URS,Men,eight with coxswain (8+),M,Bronze,Soviet Union
12461,Mexico,Mexico,1968,Rowing,Rowing,"YAGELAVICHUS, Yozanas",URS,Men,eight with coxswain (8+),M,Bronze,Soviet Union
12462,Mexico,Mexico,1968,Rowing,Rowing,"YUKNA, Zigmas",URS,Men,eight with coxswain (8+),M,Bronze,Soviet Union
12463,Mexico,Mexico,1968,Rowing,Rowing,"HENNING, Rüdiger",FRG,Men,eight with coxswain (8+),M,Gold,West Germany
12464,Mexico,Mexico,1968,Rowing,Rowing,"HIRSCHFELDER, Egbert",FRG,Men,eight with coxswain (8+),M,Gold,West Germany
12465,Mexico,Mexico,1968,Rowing,Rowing,"HOTTENROTT, Wolfgang",FRG,Men,eight with coxswain (8+),M,Gold,West Germany
12466,Mexico,Mexico,1968,Rowing,Rowing,"MEYER, Horst",FRG,Men,eight with coxswain (8+),M,Gold,West Germany
12467,Mexico,Mexico,1968,Rowing,Rowing,"OTT, Nikolaus",FRG,Men,eight with coxswain (8+),M,Gold,West Germany
12468,Mexico,Mexico,1968,Rowing,Rowing,"SCHREYER, Dirk",FRG,Men,eight with coxswain (8+),M,Gold,West Germany
12469,Mexico,Mexico,1968,Rowing,Rowing,"SIEBERT, Jörg",FRG,Men,eight with coxswain (8+),M,Gold,West Germany
12470,Mexico,Mexico,1968,Rowing,Rowing,"TIERSCH, Günther",FRG,Men,eight with coxswain (8+),M,Gold,West Germany
12471,Mexico,Mexico,1968,Rowing,Rowing,"ULBRICHT, Lutz",FRG,Men,eight with coxswain (8+),M,Gold,West Germany
12472,Mexico,Mexico,1968,Rowing,Rowing,"DICKSON, Peter",AUS,Men,eight with coxswain (8+),M,Silver,Australia
12473,Mexico,Mexico,1968,Rowing,Rowing,"DOUGLAS, David",AUS,Men,eight with coxswain (8+),M,Silver,Australia
12474,Mexico,Mexico,1968,Rowing,Rowing,"DUVAL, Alfred W.",AUS,Men,eight with coxswain (8+),M,Silver,Australia
12475,Mexico,Mexico,1968,Rowing,Rowing,"FAZIO, Joseph",AUS,Men,eight with coxswain (8+),M,Silver,Australia
12476,Mexico,Mexico,1968,Rowing,Rowing,"GROVER, Alan Geoffrey",AUS,Men,eight with coxswain (8+),M,Silver,Australia
12477,Mexico,Mexico,1968,Rowing,Rowing,"MORGAN, Michael Dennis",AUS,Men,eight with coxswain (8+),M,Silver,Australia
12478,Mexico,Mexico,1968,Rowing,Rowing,"PEARCE, Gary Malcolm",AUS,Men,eight with coxswain (8+),M,Silver,Australia
12479,Mexico,Mexico,1968,Rowing,Rowing,"RANCH, John",AUS,Men,eight with coxswain (8+),M,Silver,Australia
12480,Mexico,Mexico,1968,Rowing,Rowing,"SHIRLAW, Robert Alan",AUS,Men,eight with coxswain (8+),M,Silver,Australia
12481,Mexico,Mexico,1968,Rowing,Rowing,"ALBINI, Abramo",ITA,Men,four without coxswain (4-),M,Bronze,Italy
12482,Mexico,Mexico,1968,Rowing,Rowing,"BARAGLIA, Tullio",ITA,Men,four without coxswain (4-),M,Bronze,Italy
12483,Mexico,Mexico,1968,Rowing,Rowing,"BOSATTA, Renato",ITA,Men,four without coxswain (4-),M,Bronze,Italy
12484,Mexico,Mexico,1968,Rowing,Rowing,"CONTI-MANZINI, Pier Angelo",ITA,Men,four without coxswain (4-),M,Bronze,Italy
12485,Mexico,Mexico,1968,Rowing,Rowing,"FORBERGER, Frank",GDR,Men,four without coxswain (4-),M,Gold,East Germany
12486,Mexico,Mexico,1968,Rowing,Rowing,"GRAHN, Dieter",GDR,Men,four without coxswain (4-),M,Gold,East Germany
12487,Mexico,Mexico,1968,Rowing,Rowing,"RÜHLE, Frank",GDR,Men,four without coxswain (4-),M,Gold,East Germany
12488,Mexico,Mexico,1968,Rowing,Rowing,"SCHUBERT, Dieter",GDR,Men,four without coxswain (4-),M,Gold,East Germany
12489,Mexico,Mexico,1968,Rowing,Rowing,"CSERMELY, Jozsef",HUN,Men,four without coxswain (4-),M,Silver,Hungary
12490,Mexico,Mexico,1968,Rowing,Rowing,"MELIOS, Zoltan",HUN,Men,four without coxswain (4-),M,Silver,Hungary
12491,Mexico,Mexico,1968,Rowing,Rowing,"MELIS, Antal",HUN,Men,four without coxswain (4-),M,Silver,Hungary
12492,Mexico,Mexico,1968,Rowing,Rowing,"SARLOS, György",HUN,Men,four without coxswain (4-),M,Silver,Hungary
12493,Mexico,Mexico,1968,Rowing,Rowing,"BOLLIGER, Peter",SUI,Men,four-oared shell with coxswain (4-),M,Bronze,Switzerland
12494,Mexico,Mexico,1968,Rowing,Rowing,"FRÖHLICH, Gottlieb",SUI,Men,four-oared shell with coxswain (4-),M,Bronze,Switzerland
12495,Mexico,Mexico,1968,Rowing,Rowing,"GROB, Jakob",SUI,Men,four-oared shell with coxswain (4-),M,Bronze,Switzerland
12496,Mexico,Mexico,1968,Rowing,Rowing,"OSWALD, Denis",SUI,Men,four-oared shell with coxswain (4-),M,Bronze,Switzerland
12497,Mexico,Mexico,1968,Rowing,Rowing,"WASER, Hugo",SUI,Men,four-oared shell with coxswain (4-),M,Bronze,Switzerland
12498,Mexico,Mexico,1968,Rowing,Rowing,"COLE, Warren Joseph",NZL,Men,four-oared shell with coxswain (4-),M,Gold,New Zealand
12499,Mexico,Mexico,1968,Rowing,Rowing,"COLLINGE, Ross Hounsell",NZL,Men,four-oared shell with coxswain (4-),M,Gold,New Zealand
12500,Mexico,Mexico,1968,Rowing,Rowing,"DICKIE, Simon Charles",NZL,Men,four-oared shell with coxswain (4-),M,Gold,New Zealand
12501,Mexico,Mexico,1968,Rowing,Rowing,"JOYCE, Richard John",NZL,Men,four-oared shell with coxswain (4-),M,Gold,New Zealand
12502,Mexico,Mexico,1968,Rowing,Rowing,"STOREY, Dudley Leonard",NZL,Men,four-oared shell with coxswain (4-),M,Gold,New Zealand
12503,Mexico,Mexico,1968,Rowing,Rowing,"GELPKE, Manfred",GDR,Men,four-oared shell with coxswain (4-),M,Silver,East Germany
12504,Mexico,Mexico,1968,Rowing,Rowing,"GÖHLER, Roland",GDR,Men,four-oared shell with coxswain (4-),M,Silver,East Germany
12505,Mexico,Mexico,1968,Rowing,Rowing,"JAKOB, Klaus",GDR,Men,four-oared shell with coxswain (4-),M,Silver,East Germany
12506,Mexico,Mexico,1968,Rowing,Rowing,"KREMTZ, Peter",GDR,Men,four-oared shell with coxswain (4-),M,Silver,East Germany
12507,Mexico,Mexico,1968,Rowing,Rowing,"SEMETZKY, Dieter",GDR,Men,four-oared shell with coxswain (4-),M,Silver,East Germany
12508,Mexico,Mexico,1968,Rowing,Rowing,"JORGENSEN, Harry",DEN,Men,pair-oared shell with coxswain (2+),M,Bronze,Denmark
12509,Mexico,Mexico,1968,Rowing,Rowing,"KRAB, Jorn",DEN,Men,pair-oared shell with coxswain (2+),M,Bronze,Denmark
12510,Mexico,Mexico,1968,Rowing,Rowing,"KRAB, Preben",DEN,Men,pair-oared shell with coxswain (2+),M,Bronze,Denmark
12511,Mexico,Mexico,1968,Rowing,Rowing,"BARAN, Primo",ITA,Men,pair-oared shell with coxswain (2+),M,Gold,Italy
12512,Mexico,Mexico,1968,Rowing,Rowing,"CIPOLLA, Bruno",ITA,Men,pair-oared shell with coxswain (2+),M,Gold,Italy
12513,Mexico,Mexico,1968,Rowing,Rowing,"SAMBO, Renzo",ITA,Men,pair-oared shell with coxswain (2+),M,Gold,Italy
12514,Mexico,Mexico,1968,Rowing,Rowing,"RIJNDERS, Roderick Falesca Rene",NED,Men,pair-oared shell with coxswain (2+),M,Silver,Netherlands
12515,Mexico,Mexico,1968,Rowing,Rowing,"SUSELBEEK, Herman Johan",NED,Men,pair-oared shell with coxswain (2+),M,Silver,Netherlands
12516,Mexico,Mexico,1968,Rowing,Rowing,"VAN NES, Hadriaan",NED,Men,pair-oared shell with coxswain (2+),M,Silver,Netherlands
12517,Mexico,Mexico,1968,Rowing,Rowing,"DEMIDDI, Alberto",ARG,Men,single sculls (1x),M,Bronze,Argentina
12518,Mexico,Mexico,1968,Rowing,Rowing,"WIENESE, Henri-Jan",NED,Men,single sculls (1x),M,Gold,Netherlands
12519,Mexico,Mexico,1968,Rowing,Rowing,"MEISSNER, Jochen",FRG,Men,single sculls (1x),M,Silver,West Germany
12520,Mexico,Mexico,1968,Sailing,Sailing,"AISHER, Robin Allingham",GBR,Men,5.5m,X,Bronze,United Kingdom
12521,Mexico,Mexico,1968,Sailing,Sailing,"ANDERSON, Paul Richard",GBR,Men,5.5m,X,Bronze,United Kingdom
12522,Mexico,Mexico,1968,Sailing,Sailing,"JARDINE, Adrian",GBR,Men,5.5m,X,Bronze,United Kingdom
12523,Mexico,Mexico,1968,Sailing,Sailing,"SUNDELIN, Jörgen",SWE,Men,5.5m,X,Gold,Sweden
12524,Mexico,Mexico,1968,Sailing,Sailing,"SUNDELIN, Peter",SWE,Men,5.5m,X,Gold,Sweden
12525,Mexico,Mexico,1968,Sailing,Sailing,"SUNDELIN, Ulf",SWE,Men,5.5m,X,Gold,Sweden
12526,Mexico,Mexico,1968,Sailing,Sailing,"DUNAND, Bernard",SUI,Men,5.5m,X,Silver,Switzerland
12527,Mexico,Mexico,1968,Sailing,Sailing,"NOVERRAZ, Louis",SUI,Men,5.5m,X,Silver,Switzerland
12528,Mexico,Mexico,1968,Sailing,Sailing,"STERN, Marcel",SUI,Men,5.5m,X,Silver,Switzerland
12529,Mexico,Mexico,1968,Sailing,Sailing,"BOROWSKI, Paul",GDR,Men,dragon,X,Bronze,East Germany
12530,Mexico,Mexico,1968,Sailing,Sailing,"THUN, Karl-Heinz",GDR,Men,dragon,X,Bronze,East Germany
12531,Mexico,Mexico,1968,Sailing,Sailing,"WEICHERT, Konrad",GDR,Men,dragon,X,Bronze,East Germany
12532,Mexico,Mexico,1968,Sailing,Sailing,"FRIEDRICHS, George Shelby Jr.",USA,Men,dragon,X,Gold,United States
12533,Mexico,Mexico,1968,Sailing,Sailing,"JAHNCKE, Barton Williams",USA,Men,dragon,X,Gold,United States
12534,Mexico,Mexico,1968,Sailing,Sailing,"SCHRECK, Gerald Click",USA,Men,dragon,X,Gold,United States
12535,Mexico,Mexico,1968,Sailing,Sailing,"BIRCH, Aage",DEN,Men,dragon,X,Silver,Denmark
12536,Mexico,Mexico,1968,Sailing,Sailing,"JENSEN, Poul Richard Hoj",DEN,Men,dragon,X,Silver,Denmark
12537,Mexico,Mexico,1968,Sailing,Sailing,"MARKUSSEN, Niels Peter",DEN,Men,dragon,X,Silver,Denmark
12538,Mexico,Mexico,1968,Sailing,Sailing,"CONRAD, Reinaldo",BRA,Men,flying dutchman,X,Bronze,Brazil
12539,Mexico,Mexico,1968,Sailing,Sailing,"CORDES, Burkhard",BRA,Men,flying dutchman,X,Bronze,Brazil
12540,Mexico,Mexico,1968,Sailing,Sailing,"MACDONALD-SMITH, Iain Somerled",GBR,Men,flying dutchman,X,Gold,United Kingdom
12541,Mexico,Mexico,1968,Sailing,Sailing,"PATTISSON, Rodney Stuart",GBR,Men,flying dutchman,X,Gold,United Kingdom
12542,Mexico,Mexico,1968,Sailing,Sailing,"LIBOR, Ullrich",FRG,Men,flying dutchman,X,Silver,West Germany
12543,Mexico,Mexico,1968,Sailing,Sailing,"NAUMANN, Peter",FRG,Men,flying dutchman,X,Silver,West Germany
12544,Mexico,Mexico,1968,Sailing,Sailing,"ALBARELLI, Fabio",ITA,Men,single-handed dinghy (Finn),M,Bronze,Italy
12545,Mexico,Mexico,1968,Sailing,Sailing,"MANKIN, Valentyn",URS,Men,single-handed dinghy (Finn),M,Gold,Soviet Union
12546,Mexico,Mexico,1968,Sailing,Sailing,"RAUDASCHL, Hubert",AUT,Men,single-handed dinghy (Finn),M,Silver,Austria
12547,Mexico,Mexico,1968,Sailing,Sailing,"CAVALLO, Franco",ITA,Men,two-person keelboat open (Star),X,Bronze,Italy
12548,Mexico,Mexico,1968,Sailing,Sailing,"GARGANO, Camillo",ITA,Men,two-person keelboat open (Star),X,Bronze,Italy
12549,Mexico,Mexico,1968,Sailing,Sailing,"BARRETT, Peter Jones",USA,Men,two-person keelboat open (Star),X,Gold,United States
12550,Mexico,Mexico,1968,Sailing,Sailing,"NORTH, Lowell Orton",USA,Men,two-person keelboat open (Star),X,Gold,United States
12551,Mexico,Mexico,1968,Sailing,Sailing,"LUNDE, Peder Jr.",NOR,Men,two-person keelboat open (Star),X,Silver,Norway
12552,Mexico,Mexico,1968,Sailing,Sailing,"WIKEN, Per Olav",NOR,Men,two-person keelboat open (Star),X,Silver,Norway
12553,Mexico,Mexico,1968,Shooting,Shooting,"SULEIMANOV, Renart",URS,Men,25m rapid fire pistol (60 shots),M,Bronze,Soviet Union
12554,Mexico,Mexico,1968,Shooting,Shooting,"ZAPEDZKI, Jozef",POL,Men,25m rapid fire pistol (60 shots),M,Gold,Poland
12555,Mexico,Mexico,1968,Shooting,Shooting,"ROSCA, Marcel",ROU,Men,25m rapid fire pistol (60 shots),M,Silver,Romania
12556,Mexico,Mexico,1968,Shooting,Shooting,"MÜLLER, Kurt",SUI,Men,300m free rifle 3 positions (3x40 shots),M,Bronze,Switzerland
12557,Mexico,Mexico,1968,Shooting,Shooting,"ANDERSON, Gary Lee",USA,Men,300m free rifle 3 positions (3x40 shots),M,Gold,United States
12558,Mexico,Mexico,1968,Shooting,Shooting,"KORNEV, Valentin",URS,Men,300m free rifle 3 positions (3x40 shots),M,Silver,Soviet Union
12559,Mexico,Mexico,1968,Shooting,Shooting,"VOLLMAR, Harald",GDR,Men,50m pistol (60 shots),M,Bronze,East Germany
12560,Mexico,Mexico,1968,Shooting,Shooting,"KOSYKH, Grigori",URS,Men,50m pistol (60 shots),M,Gold,Soviet Union
12561,Mexico,Mexico,1968,Shooting,Shooting,"MERTEL, Heinz",FRG,Men,50m pistol (60 shots),M,Silver,West Germany
12562,Mexico,Mexico,1968,Shooting,Shooting,"PARKHIMOVICH, Vitali",URS,Men,50m rifle 3 positions (3x40 shots),M,Bronze,Soviet Union
12563,Mexico,Mexico,1968,Shooting,Shooting,"KLINGNER, Bernd",FRG,Men,50m rifle 3 positions (3x40 shots),M,Gold,West Germany
12564,Mexico,Mexico,1968,Shooting,Shooting,"WRITER, John Henry",USA,Men,50m rifle 3 positions (3x40 shots),M,Silver,United States
12565,Mexico,Mexico,1968,Shooting,Shooting,"BALLINGER, Ian Roy",NZL,Men,50m rifle prone (60 shots),M,Bronze,New Zealand
12566,Mexico,Mexico,1968,Shooting,Shooting,"KURKA, Jan",TCH,Men,50m rifle prone (60 shots),M,Gold,Czechoslovakia
12567,Mexico,Mexico,1968,Shooting,Shooting,"HAMMERL, Laszlo",HUN,Men,50m rifle prone (60 shots),M,Silver,Hungary
12568,Mexico,Mexico,1968,Shooting,Shooting,"WIRNHIER, Konrad",FRG,Men,skeet (125 targets),M,Bronze,West Germany
12569,Mexico,Mexico,1968,Shooting,Shooting,"PETROV, Yevgeni",URS,Men,skeet (125 targets),M,Gold,Soviet Union
12570,Mexico,Mexico,1968,Shooting,Shooting,"GARAGNANI, Romano",ITA,Men,skeet (125 targets),M,Silver,Italy
12571,Mexico,Mexico,1968,Shooting,Shooting,"CZEKALLA, Kurt",GDR,Men,trap (125 targets),M,Bronze,East Germany
12572,Mexico,Mexico,1968,Shooting,Shooting,"BRAITHWAITE, John Robert",GBR,Men,trap (125 targets),M,Gold,United Kingdom
12573,Mexico,Mexico,1968,Shooting,Shooting,"GARRIGUS, Thomas Irvin",USA,Men,trap (125 targets),M,Silver,United States
12574,Mexico,Mexico,1968,Volleyball,Volleyball,"GOLIAN, Bohumil",TCH,Men,volleyball,M,Bronze,Czechoslovakia
12575,Mexico,Mexico,1968,Volleyball,Volleyball,"GROESSEL, Zdenek",TCH,Men,volleyball,M,Bronze,Czechoslovakia
12576,Mexico,Mexico,1968,Volleyball,Volleyball,"KOP, Petr",TCH,Men,volleyball,M,Bronze,Czechoslovakia
12577,Mexico,Mexico,1968,Volleyball,Volleyball,"KOUDELKA, Drahomir",TCH,Men,volleyball,M,Bronze,Czechoslovakia
12578,Mexico,Mexico,1968,Volleyball,Volleyball,"MUSIL, Josef",TCH,Men,volleyball,M,Bronze,Czechoslovakia
12579,Mexico,Mexico,1968,Volleyball,Volleyball,"PETLAK, Vladimir",TCH,Men,volleyball,M,Bronze,Czechoslovakia
12580,Mexico,Mexico,1968,Volleyball,Volleyball,"PROCHAZKA, Antonin",TCH,Men,volleyball,M,Bronze,Czechoslovakia
